Date,Open,High,Low,Close,Volume,Max Drawdown,Porfolio Return,Profit,Gross Profit,Average Trade Win,Gross Loss,Average Trade Loss,,,,
29-01-2021,34318.67188,38406.26172,32064.81445,34316.38672,1.18E+11,16.51149314,0.025407476,-2.285156,0,,-2.285156,,,6341.44727,,
30-01-2021,34295.93359,34834.70703,32940.1875,34269.52344,65141828798,5.43859757,-0.001365624,-26.410156,0,,-26.410156,,,1894.51953,,
31-01-2021,34270.87891,34288.33203,32270.17578,33114.35938,52754542671,5.885839673,-0.033708203,-1156.519531,0,,-1156.519531,,,2018.15625,,
01-02-2021,33114.57813,34638.21484,32384.22852,33537.17578,61400400660,6.507224262,0.01276837,422.597656,422.597656,,0,,,2253.98632,,
02-02-2021,33533.19922,35896.88281,33489.21875,35510.28906,63088585433,6.707167507,0.058833615,1977.089844,1977.089844,,0,,,2407.66406,,
03-02-2021,35510.82031,37480.1875,35443.98438,37472.08984,61166818159,5.432745287,0.055245982,1961.269531,1961.269531,,0,,,2036.20312,,
04-02-2021,37475.10547,38592.17578,36317.5,36926.06641,68838074392,5.894137177,-0.01457147,-549.039063,0,,-549.039063,,,2274.67578,,
05-02-2021,36931.54688,38225.90625,36658.76172,38144.30859,58598066402,4.099692287,0.032991388,1212.761719,1212.761719,,0,,,1567.14453,,
06-02-2021,38138.38672,40846.54688,38138.38672,39266.01172,71326033653,6.630083488,0.029406828,1127.625,1127.625,,0,,,2708.16016,,
07-02-2021,39250.19141,39621.83594,37446.15234,38903.44141,65500641143,5.491122631,-0.009233693,-346.75,0,,-346.75,,,2175.6836,,
08-02-2021,38886.82813,46203.92969,38076.32422,46196.46484,1.01E+11,17.5907234,0.187464738,7309.636719,7309.636719,,0,,,8127.60547,,
09-02-2021,46184.99219,48003.72266,45166.96094,46481.10547,91809846886,5.909461939,0.006161524,296.113281,296.113281,,0,,,2836.76172,,
10-02-2021,46469.76172,47145.56641,43881.15234,44918.18359,87301089896,6.92411677,-0.033624886,-1551.578125,0,,-1551.578125,,,3264.41407,,
11-02-2021,44898.71094,48463.46875,44187.76172,47909.33203,81388911810,8.822536109,0.066591037,3010.621093,3010.621093,,0,,,4275.70703,,
12-02-2021,47877.03516,48745.73438,46424.97656,47504.85156,76555041196,4.760945444,-0.008442624,-372.183593,0,,-372.183593,,,2320.75782,,
13-02-2021,47491.20313,48047.74609,46392.28125,47105.51563,70250456155,3.445457851,-0.008406214,-385.6875,0,,-385.6875,,,1655.46484,,
14-02-2021,47114.50781,49487.64063,47114.50781,48717.28906,71248675228,4.795405054,0.034216236,1602.78125,1602.78125,,0,,,2373.13282,,
15-02-2021,48696.53516,48875.57031,46347.47656,47945.05859,77069903166,5.172509976,-0.015851261,-751.476562,0,,-751.476562,,,2528.09375,,
16-02-2021,47944.45703,50341.10156,47201.30469,49199.87109,77049582886,6.237044428,0.026171884,1255.414063,1255.414063,,0,,,3139.79687,,
17-02-2021,49207.27734,52533.91406,49072.37891,52149.00781,80820545404,6.589143817,0.05994196,2941.730469,2941.730469,,0,,,3461.53515,,
18-02-2021,52140.97266,52474.10547,51015.76563,51679.79688,52054723579,2.779160935,-0.008997505,-461.175781,0,,-461.175781,,,1458.33984,,
19-02-2021,51675.98047,56113.65234,50937.27734,55888.13281,63495496918,9.224804988,0.081430969,4212.152344,4212.152344,,0,,,5176.375,,
20-02-2021,55887.33594,57505.22656,54626.55859,56099.51953,68145460026,5.005924056,0.003782318,212.183593,212.183593,,0,,,2878.66797,,
21-02-2021,56068.56641,58330.57031,55672.60938,57539.94531,51897585191,4.556720286,0.025676259,1471.378907,1471.378907,,0,,,2657.96093,,
22-02-2021,57532.73828,57533.39063,48967.56641,54207.32031,92052420332,14.88843978,-0.05791846,-3325.417968,0,,-3325.417968,,,8565.82422,,
23-02-2021,54204.92969,54204.92969,45290.58984,48824.42578,1.06E+11,16.4456257,-0.099301985,-5380.503907,0,,-5380.503907,,,8914.33985,,
24-02-2021,48835.08594,51290.13672,47213.5,49705.33203,63695521388,7.948188445,0.018042327,870.246093,870.246093,,0,,,4076.63672,,
25-02-2021,49709.08203,51948.96875,47093.85156,47093.85156,54506565949,9.34593565,-0.052539242,-2615.230468,0,,-2615.230468,,,4855.11719,,
26-02-2021,47180.46484,48370.78516,44454.84375,46339.76172,3.51E+11,8.095674687,-0.01601249,-840.703125,0,,-840.703125,,,3915.94141,,
27-02-2021,46344.77344,48253.26953,45269.02734,46188.45313,45910946382,6.184538828,-0.0032652,-156.320313,0,,-156.320313,,,2984.24219,,
28-02-2021,46194.01563,46716.42969,43241.61719,45137.76953,53443887451,7.438095169,-0.022747755,-1056.246094,0,,-1056.246094,,,3474.8125,,
01-03-2021,45159.50391,49784.01563,45115.09375,49631.24219,53891300112,9.378355323,0.099550171,4471.738282,4471.738282,,0,,,4668.92188,,
02-03-2021,49612.10547,50127.51172,47228.84375,48378.98828,47530897720,5.782588983,-0.025231162,-1233.117188,0,,-1233.117188,,,2898.66797,,
03-03-2021,48415.81641,52535.13672,48274.32031,50538.24219,53220811975,8.110412718,0.04463206,2122.425782,2122.425782,,0,,,4260.81641,,
04-03-2021,50522.30469,51735.08984,47656.92969,48561.16797,52343816680,7.882773883,-0.03912036,-1961.136719,0,,-1961.136719,,,4078.16015,,
05-03-2021,48527.03125,49396.42969,46542.51563,48927.30469,48625928883,5.777571533,0.007539702,400.273438,400.273438,,0,,,2853.91406,,
06-03-2021,48899.23047,49147.21875,47257.52734,48912.38281,34363564661,3.844961034,-0.000304981,13.152344,13.152344,,0,,,1889.69141,,
07-03-2021,48918.67969,51384.36719,48918.67969,51206.69141,43137459378,4.798516815,0.046906498,2288.011718,2288.011718,,0,,,2465.6875,,
08-03-2021,51174.11719,52314.07031,49506.05469,52246.52344,48597428048,5.36761067,0.020306565,1072.40625,1072.40625,,0,,,2808.01562,,
09-03-2021,52272.96875,54824.11719,51981.83203,54824.11719,50912227385,5.184370138,0.04933522,2551.148438,2551.148438,,0,,,2842.28516,,
10-03-2021,54824.01172,57258.25391,53290.89063,56008.55078,57295577614,6.928893232,0.021604244,1184.539062,1184.539062,,0,,,3967.36328,,
11-03-2021,55963.17969,58091.0625,54484.59375,57805.12109,56772343595,6.208302267,0.032076715,1841.941406,1841.941406,,0,,,3606.46875,,
12-03-2021,57821.21875,57996.62109,55376.64844,57332.08984,55689944702,4.517457398,-0.008183207,-489.128906,0,,-489.128906,,,2619.97265,,
13-03-2021,57343.37109,61683.86328,56217.97266,61243.08594,60669829814,8.861135359,0.068216528,3899.714844,3899.714844,,0,,,5465.89062,,
14-03-2021,61221.13281,61597.91797,59302.31641,59302.31641,43901225564,3.72675187,-0.03168961,-1918.816407,0,,-1918.816407,,,2295.60156,,
15-03-2021,59267.42969,60540.99219,55393.16406,55907.19922,66419369890,8.50304553,-0.057251005,-3360.230469,0,,-3360.230469,,,5147.82813,,
16-03-2021,55840.78516,56833.17969,53555.02734,56804.90234,59749798599,5.768025593,0.016057022,964.117188,964.117188,,0,,,3278.15235,,
17-03-2021,56825.82813,58969.81641,54528.62891,58870.89453,60258313191,7.531289345,0.036369963,2045.066406,2045.066406,,0,,,4441.1875,,
18-03-2021,58893.07813,60116.25,54253.57813,57858.92188,55746041000,9.752224848,-0.017189694,-1034.15625,0,,-1034.15625,,,5862.67187,,
19-03-2021,57850.44141,59498.375,56643.70313,58346.65234,49063873786,4.797898884,0.00842965,496.210938,496.210938,,0,,,2854.67187,,
20-03-2021,58332.26172,60031.28516,58213.29688,58313.64453,50361731222,3.0284014,-0.000565719,-18.617188,0,,-18.617188,,,1817.98828,,
21-03-2021,58309.91406,58767.89844,56005.61719,57523.42188,51943414539,4.700323345,-0.013551248,-786.492188,0,,-786.492188,,,2762.28125,,
22-03-2021,57517.89063,58471.48047,54288.15625,54529.14453,56521454974,7.154469472,-0.052053185,-2988.746094,0,,-2988.746094,,,4183.32422,,
23-03-2021,54511.66016,55985.44141,53470.69531,54738.94531,56435023914,4.491785787,0.003847498,227.285157,227.285157,,0,,,2514.7461,,
24-03-2021,54710.48828,57262.38281,52514.33203,52774.26563,70567223787,8.291745029,-0.035891808,-1936.222656,0,,-1936.222656,,,4748.05078,,
25-03-2021,52726.74609,53392.38672,50856.57031,51704.16016,67999812841,4.749396994,-0.020277032,-1022.585938,0,,-1022.585938,,,2535.81641,,
26-03-2021,51683.01172,55137.3125,51579.85547,55137.3125,56652197978,6.451995697,0.066399925,3454.300781,3454.300781,,0,,,3557.45703,,
27-03-2021,55137.56641,56568.21484,54242.91016,55973.51172,47266542233,4.110620578,0.015165759,835.945313,835.945313,,0,,,2325.30468,,
28-03-2021,55974.94141,56610.3125,55071.11328,55950.74609,47686580918,2.718937861,-0.000406721,-24.195312,0,,-24.195312,,,1539.19922,,
29-03-2021,55947.89844,58342.09766,55139.33984,57750.19922,57625587027,5.489617186,0.032161379,1802.300781,1802.300781,,0,,,3202.75782,,
30-03-2021,57750.13281,59447.22266,57251.55078,58917.69141,54414116432,3.69348101,0.020216245,1167.558593,1167.558593,,0,,,2195.67188,,
31-03-2021,58930.27734,59930.02734,57726.41797,58918.83203,65520826225,3.676970407,1.94E-05,-11.445313,0,,-11.445313,,,2203.60937,,
01-04-2021,58926.5625,59586.07031,58505.27734,59095.80859,61669163792,1.813834952,0.003003735,169.246094,169.246094,,0,,,1080.79297,,
02-04-2021,59098.87891,60267.1875,58869.28125,59384.3125,58727860620,2.319514661,0.004881969,285.433594,285.433594,,0,,,1397.90625,,
03-04-2021,59397.41016,60110.26953,57603.89063,57603.89063,59641344484,4.169635105,-0.02998135,-1793.519531,0,,-1793.519531,,,2506.3789,,
04-04-2021,57604.83984,58913.74609,57168.67578,58758.55469,50749662970,2.962076639,0.020044897,1153.714844,1153.714844,,0,,,1745.07031,,
05-04-2021,58760.875,59891.29688,57694.82422,59057.87891,60706272115,3.667432122,0.005094139,297.003906,297.003906,,0,,,2196.47266,,
06-04-2021,59171.93359,59479.57813,57646.80859,58192.35938,66058027988,3.081342534,-0.014655446,-979.574219,0,,-979.574219,,,1832.76954,,
07-04-2021,58186.50781,58731.14453,55604.02344,56048.9375,75645303584,5.324468159,-0.03683339,-2137.570313,0,,-2137.570313,,,3127.12109,,
08-04-2021,56099.91406,58338.73828,55879.08594,58323.95313,53053855641,4.216156215,0.040589808,2224.039062,2224.039062,,0,,,2459.65234,,
09-04-2021,58326.5625,58937.04688,57807.86328,58245.00391,46655208546,1.915914793,-0.001353633,-81.558594,0,,-81.558594,,,1129.1836,,
10-04-2021,58253.77734,61276.66406,58038.70703,59793.23438,58238470525,5.284160095,0.026581344,1539.457031,1539.457031,,0,,,3237.95703,,
11-04-2021,59846.23047,60790.55469,59289.79688,60204.96484,46280252580,2.46873518,0.006885904,358.734375,358.734375,,0,,,1500.75781,,
12-04-2021,60175.94531,61253.03516,59589.875,59893.45313,51828688519,2.715228977,-0.005174187,-282.492188,0,,-282.492188,,,1663.16016,,
13-04-2021,59890.01953,63742.28516,59869.95703,63503.45703,69983454362,6.07497538,0.060273765,3613.4375,3613.4375,,0,,,3872.32813,,
14-04-2021,63523.75391,64863.09766,61554.79688,63109.69531,77451779687,5.100435994,-0.006200634,-414.058593,0,,-414.058593,,,3308.30078,,
15-04-2021,63075.19531,63821.67188,62208.96484,63314.01172,60954381579,2.526895634,0.00323748,238.816406,238.816406,,0,,,1612.70704,,
16-04-2021,63258.50391,63594.72266,60222.53125,61572.78906,84293007468,5.302627748,-0.027501379,-1685.714843,0,,-1685.714843,,,3372.19141,,
17-04-2021,61529.92188,62572.17578,60361.35156,60683.82031,66138759198,3.533238524,-0.014437689,-846.101562,0,,-846.101562,,,2210.82422,,
18-04-2021,60701.88672,61057.45703,52829.53516,56216.18359,97468872758,13.47570349,-0.073621547,-4485.703125,0,,-4485.703125,,,8227.92187,,
19-04-2021,56191.58594,57520.05469,54368.59375,55724.26563,65344865159,5.478890723,-0.008750469,-467.320313,0,,-467.320313,,,3151.46094,,
20-04-2021,55681.79297,57062.14844,53448.04688,56473.03125,67849323955,6.333623354,0.013436976,791.238281,791.238281,,0,,,3614.10156,,
21-04-2021,56471.12891,56757.97266,53695.46875,53906.08984,54926612466,5.395724629,-0.045454288,-2565.039062,0,,-2565.039062,,,3062.50391,,
22-04-2021,53857.10547,55410.23047,50583.8125,51762.27344,74798630778,8.710337295,-0.039769466,-2094.832031,0,,-2094.832031,,,4826.41797,,
23-04-2021,51739.80859,52120.79297,47714.66406,51093.65234,86668667320,8.453687404,-0.012917151,-646.15625,0,,-646.15625,,,4406.12891,,
24-04-2021,51143.22656,51167.5625,48805.28516,50050.86719,49014494781,4.616747847,-0.02040929,-1092.359375,0,,-1092.359375,,,2362.27734,,
25-04-2021,50052.83203,50506.01953,47159.48438,49004.25391,46117114240,6.626012466,-0.020910992,-1048.578125,0,,-1048.578125,,,3346.53515,,
26-04-2021,49077.79297,54288.00391,48852.79688,54021.75391,58284039825,10.01180121,0.10238907,4943.960937,4943.960937,,0,,,5435.20703,,
27-04-2021,54030.30469,55416.96484,53319.1875,55033.11719,49448222757,3.785442501,0.018721408,1002.8125,1002.8125,,0,,,2097.77734,,
28-04-2021,55036.63672,56227.20703,53887.91797,54824.70313,48000572955,4.160421944,-0.003787066,-211.933594,0,,-211.933594,,,2339.28906,,
29-04-2021,54858.08984,55115.84375,52418.02734,53555.10938,46088929780,4.89481105,-0.02315733,-1302.980469,0,,-1302.980469,,,2697.81641,,
30-04-2021,53568.66406,57900.71875,53129.60156,57750.17578,52395931985,8.240169195,0.078331768,4181.511718,4181.511718,,0,,,4771.11719,,
01-05-2021,57714.66406,58448.33984,57052.27344,57828.05078,42836427360,2.388547568,0.001348481,113.386718,113.386718,,0,,,1396.0664,,
02-05-2021,57825.86328,57902.59375,56141.90625,56631.07813,38177405335,3.040774836,-0.020698824,-1194.785156,0,,-1194.785156,,,1760.6875,,
03-05-2021,56620.27344,58973.30859,56590.87109,57200.29297,51713139031,4.039857279,0.01005128,580.019531,580.019531,,0,,,2382.4375,,
04-05-2021,57214.17969,57214.17969,53191.42578,53333.53906,68564706967,7.031043584,-0.067600247,-3880.640625,0,,-3880.640625,,,4022.75391,,
05-05-2021,53252.16406,57911.36328,52969.05469,57424.00781,69241316747,8.534263934,0.076695993,4171.84375,4171.84375,,0,,,4942.30859,,
06-05-2021,57441.30859,58363.31641,55382.50781,56396.51563,69523285106,5.107332454,-0.017893077,-1044.792969,0,,-1044.792969,,,2980.8086,,
07-05-2021,56413.95313,58606.63281,55321.84766,57356.40234,68434023376,5.604801014,0.01702032,942.449219,942.449219,,0,,,3284.78515,,
08-05-2021,57352.76563,59464.61328,56975.21094,58803.77734,65382980634,4.186359252,0.025234759,1451.011719,1451.011719,,0,,,2489.40234,,
09-05-2021,58877.39063,59210.88281,56482.00391,58232.31641,65906690347,4.608745505,-0.009718099,-645.074219,0,,-645.074219,,,2728.8789,,
10-05-2021,58250.87109,59519.35547,54071.45703,55859.79688,71776546298,9.153154292,-0.040742318,-2391.074219,0,,-2391.074219,,,5447.89844,,
11-05-2021,55847.24219,56872.54297,54608.65234,56704.57422,61308396325,3.980639007,0.015123173,857.332031,857.332031,,0,,,2263.89063,,
12-05-2021,56714.53125,57939.36328,49150.53516,49150.53516,75215403907,15.16901054,-0.133217455,-7563.996094,0,,-7563.996094,,,8788.82812,,
13-05-2021,49735.43359,51330.84375,46980.01953,49716.19141,96721152926,8.476042672,0.011508649,-19.242188,0,,-19.242188,,,4350.82422,,
14-05-2021,49682.98047,51438.11719,48868.57813,49880.53516,55737497453,4.995398744,0.003305638,197.554687,197.554687,,0,,,2569.53906,,
15-05-2021,49855.49609,50639.66406,46664.14063,46760.1875,59161047474,7.850611776,-0.062556419,-3095.308594,0,,-3095.308594,,,3975.52343,,
16-05-2021,46716.63672,49720.04297,43963.35156,46456.05859,64047871555,11.57821085,-0.006504014,-260.578125,0,,-260.578125,,,5756.69141,,
17-05-2021,46415.89844,46623.55859,42207.28906,43537.51172,74903638450,9.472184586,-0.062823816,-2878.386719,0,,-2878.386719,,,4416.26953,,
18-05-2021,43488.05859,45812.45703,42367.83203,42909.40234,56187365084,7.518970218,-0.014426855,-578.65625,0,,-578.65625,,,3444.625,,
19-05-2021,42944.97656,43546.11719,30681.49609,37002.44141,1.26E+11,29.54252165,-0.137661226,-5942.535157,0,,-5942.535157,,,12864.6211,,
20-05-2021,36753.66797,42462.98438,35050.61719,40782.73828,88281943359,17.45606744,0.102163445,4029.070312,4029.070312,,0,,,7412.36719,,
21-05-2021,40596.94922,42172.17188,33616.45313,37304.69141,82051616861,20.28759338,-0.085282328,-3292.257813,0,,-3292.257813,,,8555.71875,,
22-05-2021,37371.03125,38831.05469,35383.68359,37536.63281,57377273240,8.877871403,0.006217486,165.601563,165.601563,,0,,,3447.3711,,
23-05-2021,37531.44922,38289.21875,31227.33984,34770.58203,78469274361,18.44351789,-0.073689369,-2760.867188,0,,-2760.867188,,,7061.87891,,
24-05-2021,34700.36328,39835.14063,34551.08203,38705.98047,67359584098,13.26481724,0.11318184,4005.617188,4005.617188,,0,,,5284.0586,,
25-05-2021,38795.78125,39776.35156,36581.42969,38402.22266,56211915803,8.032214481,-0.007847826,-393.558594,0,,-393.558594,,,3194.92187,,
26-05-2021,38392.625,40782.07813,37905.83594,39294.19922,51346735160,7.052711195,0.023227212,901.574219,901.574219,,0,,,2876.24219,,
27-05-2021,39316.89063,40379.61719,37247.90234,38436.96875,43210968721,7.755682366,-0.0218157,-879.921875,0,,-879.921875,,,3131.71485,,
28-05-2021,38507.08203,38856.96875,34779.03906,35697.60547,55200191952,10.49471902,-0.071268973,-2809.476562,0,,-2809.476562,,,4077.92969,,
29-05-2021,35684.15625,37234.5,33693.92969,34616.06641,45231013335,9.508843438,-0.030297244,-1068.089844,0,,-1068.089844,,,3540.57031,,
30-05-2021,34607.40625,36400.66797,33520.73828,35678.12891,31646080921,7.911749566,0.030681201,1070.722656,1070.722656,,0,,,2879.92969,,
31-05-2021,35658.59375,37468.25,34241.94531,37332.85547,39009847639,8.610769625,0.046379298,1674.261719,1674.261719,,0,,,3226.30469,,
01-06-2021,37293.79297,37896.73438,35787.08594,36684.92578,34639423297,5.566834384,-0.017355482,-608.867188,0,,-608.867188,,,2109.64844,,
02-06-2021,36699.92188,38231.33984,35966.30859,37575.17969,33070867190,5.924540598,0.024267567,875.257813,875.257813,,0,,,2265.03125,,
03-06-2021,37599.41016,39478.95313,37243.97266,39208.76563,35460750427,5.661194872,0.043475133,1609.355469,1609.355469,,0,,,2234.98047,,
04-06-2021,39242.48438,39242.48438,35717.72266,36894.40625,41831090187,8.982004518,-0.059026581,-2348.078125,0,,-2348.078125,,,3524.76172,,
05-06-2021,36880.15625,37917.71484,34900.41406,35551.95703,35959473399,7.957496365,-0.036386254,-1328.199219,0,,-1328.199219,,,3017.30078,,
06-06-2021,35538.60938,36436.42188,35304.57813,35862.37891,28913440585,3.106352632,0.008731499,323.769531,323.769531,,0,,,1131.84375,,
07-06-2021,35835.26563,36790.57031,33480.64063,33560.70703,33683936663,8.996679454,-0.06418068,-2274.558594,0,,-2274.558594,,,3309.92968,,
08-06-2021,33589.51953,34017.38672,31114.44336,33472.63281,49902050442,8.53370479,-0.002624325,-116.886718,0,,-116.886718,,,2902.94336,,
09-06-2021,33416.97656,37537.37109,32475.86523,37345.12109,53972919008,13.4839114,0.115691177,3928.144531,3928.144531,,0,,,5061.50586,,
10-06-2021,37389.51563,38334.32422,35847.59375,36702.59766,43576032854,6.486955283,-0.017205017,-686.917969,0,,-686.917969,,,2486.73047,,
11-06-2021,36697.03125,37608.69531,36044.44922,37334.39844,38699736985,4.159267098,0.017214062,637.367188,637.367188,,0,,,1564.24609,,
12-06-2021,37340.14453,37408.92578,34728.19141,35552.51563,37924228550,7.166028733,-0.047727642,-1787.628906,0,,-1787.628906,,,2680.73437,,
13-06-2021,35555.78906,39322.78125,34864.10938,39097.85938,40669112838,11.33864831,0.099721319,3542.070312,3542.070312,,0,,,4458.67187,,
14-06-2021,39016.96875,40978.36328,38757.28516,40218.47656,43148914673,5.420124042,0.028661855,1201.507813,1201.507813,,0,,,2221.07812,,
15-06-2021,40427.16797,41295.26953,39609.46875,40406.26953,46420149185,4.082309667,0.004669321,-20.898438,0,,-20.898438,,,1685.80078,,
16-06-2021,40168.69141,40516.77734,38176.03516,38347.0625,39211635100,5.777217078,-0.050962562,-1821.628906,0,,-1821.628906,,,2340.74218,,
17-06-2021,38341.42188,39513.67188,37439.67578,38053.50391,37096670047,5.248806303,-0.007655309,-287.917969,0,,-287.917969,,,2073.9961,,
18-06-2021,38099.47656,38187.26172,35255.85547,35787.24609,36200887275,7.676398144,-0.059554511,-2312.230469,0,,-2312.230469,,,2931.40625,,
19-06-2021,35854.52734,36457.79688,34933.0625,35615.87109,31207279719,4.182190123,-0.004788717,-238.65625,0,,-238.65625,,,1524.73438,,
20-06-2021,35563.14063,36059.48438,33432.07422,35698.29688,36664034054,7.286322046,0.002314299,135.15625,135.15625,,0,,,2627.41016,,
21-06-2021,35641.14453,35721.64063,31295.93555,31676.69336,52809038594,12.38942278,-0.112655333,-3964.451172,0,,-3964.451172,,,4425.70508,,
22-06-2021,31622.37695,33292.45313,28893.62109,32505.66016,58964353058,13.21270026,0.026169613,883.283203,883.283203,,0,,,4398.83204,,
23-06-2021,32515.71484,34753.41016,31772.63281,33723.02734,46317108925,8.576934857,0.03745093,1207.3125,1207.3125,,0,,,2980.77735,,
24-06-2021,33682.80078,35228.85156,32385.21484,34662.4375,33123368116,8.071897306,0.027856638,979.636719,979.636719,,0,,,2843.63672,,
25-06-2021,34659.10547,35487.24609,31350.88477,31637.7793,40230904226,11.65590959,-0.087260401,-3021.326172,0,,-3021.326172,,,4136.36132,,
26-06-2021,31594.66406,32637.58789,30184.50195,32186.27734,38585385521,7.51613737,0.017336806,591.613281,591.613281,,0,,,2453.08594,,
27-06-2021,32287.52344,34656.12891,32071.75781,34649.64453,35511640894,7.457183423,0.076534703,2362.121093,2362.121093,,0,,,2584.3711,,
28-06-2021,34679.12109,35219.89063,33902.07422,34434.33594,33892523752,3.741682289,-0.006213876,-244.785156,0,,-244.785156,,,1317.81641,,
29-06-2021,34475.55859,36542.10938,34252.48438,35867.77734,37901460044,6.265716563,0.041628258,1392.21875,1392.21875,,0,,,2289.625,,
30-06-2021,35908.38672,36074.75781,34086.15234,35040.83594,34059036099,5.512456883,-0.023055273,-867.550781,0,,-867.550781,,,1988.60547,,
01-07-2021,35035.98438,35035.98438,32883.78125,33572.11719,37838957079,6.142836196,-0.04191449,-1463.867187,0,,-1463.867187,,,2152.20313,,
02-07-2021,33549.60156,33939.58984,32770.67969,33897.04688,38728974942,3.444090384,0.009678558,347.445312,347.445312,,0,,,1168.91015,,
03-07-2021,33854.42188,34909.26172,33402.69531,34668.54688,24383958643,4.315663912,0.022760095,814.125,814.125,,0,,,1506.56641,,
04-07-2021,34665.56641,35937.56641,34396.47656,35287.78125,24924307911,4.288242093,0.017861561,622.214844,622.214844,,0,,,1541.08985,,
05-07-2021,35284.34375,35284.34375,33213.66016,33746.00391,26721554282,5.868562002,-0.043691535,-1538.339844,0,,-1538.339844,,,2070.68359,,
06-07-2021,33723.50781,35038.53516,33599.91797,34235.19531,26501259870,4.105814308,0.014496277,511.6875,511.6875,,0,,,1438.61719,,
07-07-2021,34225.67969,34997.66406,33839.28906,33855.32813,24796027477,3.309863761,-0.011095809,-370.351563,0,,-370.351563,,,1158.375,,
08-07-2021,33889.60547,33907.90625,32133.18359,32877.37109,29910396946,5.233949413,-0.028886355,-1012.234375,0,,-1012.234375,,,1774.72266,,
09-07-2021,32861.67188,34042.29297,32318.88086,33798.01172,27436021028,5.062561771,0.028002258,936.339844,936.339844,,0,,,1723.41211,,
10-07-2021,33811.24219,34209.07031,33116.01172,33520.51953,22971873468,3.19523033,-0.008210311,-290.722657,0,,-290.722657,,,1093.05859,,
11-07-2021,33509.07813,34584.70313,33346.73828,34240.1875,20108729370,3.579515618,0.021469475,731.109375,731.109375,,0,,,1237.96485,,
12-07-2021,34254.01563,34592.15625,32697.30859,33155.84766,24321499537,5.477680103,-0.03166863,-1098.167969,0,,-1098.167969,,,1894.84766,,
13-07-2021,33125.46875,33327.10156,32261.41992,32702.02539,19120856669,3.19764273,-0.013687548,-423.443359,0,,-423.443359,,,1065.68164,,
14-07-2021,32723.8457,33061.39844,31639.125,32822.34766,21376531210,4.301915548,0.003679352,98.501953,98.501953,,0,,,1422.27344,,
15-07-2021,32827.875,33159.64063,31175.70898,31780.73047,21300524237,5.982970902,-0.031735,-1047.144531,0,,-1047.144531,,,1983.93165,,
16-07-2021,31841.55078,32218.40625,31100.67383,31421.53906,23699476918,3.469235602,-0.011302176,-420.011718,0,,-420.011718,,,1117.73242,,
17-07-2021,31397.30859,31935.94531,31223.99023,31533.06836,18895018942,2.229322079,0.003549454,135.759765,135.759765,,0,,,711.95508,,
18-07-2021,31533.88477,32398.99609,31215.49219,31796.81055,18787986667,3.652903,0.008363987,262.925781,262.925781,,0,,,1183.5039,,
19-07-2021,31800.01172,31885.85938,30563.73438,30817.83203,20434789545,4.146430505,-0.030788576,-982.179688,0,,-982.179688,,,1322.125,,
20-07-2021,30838.28516,31006.1875,29360.95508,29807.34766,23148267245,5.306142266,-0.032788951,-1030.9375,0,,-1030.9375,,,1645.23242,,
21-07-2021,29796.28516,32752.32617,29526.18359,32110.69336,28203024559,9.850117403,0.077274427,2314.408203,2314.408203,,0,,,3226.14258,,
22-07-2021,32138.87305,32576.40039,31745.29883,32313.10547,19555230518,2.551238166,0.006303573,174.232422,174.232422,,0,,,831.10156,,
23-07-2021,32305.95898,33581.55078,32057.89258,33581.55078,22552046192,4.537188321,0.039254825,1275.591797,1275.591797,,0,,,1523.6582,,
24-07-2021,33593.73047,34490.39063,33424.85938,34292.44531,21664706865,3.089356863,0.021169199,698.714844,698.714844,,0,,,1065.53125,,
25-07-2021,34290.29297,35364.92578,33881.83594,35350.1875,20856685287,4.193674403,0.030844758,1059.894531,1059.894531,,0,,,1483.08984,,
26-07-2021,35384.03125,40499.67578,35287.3125,37337.53516,51022126212,12.87013582,0.056218872,1953.503906,1953.503906,,0,,,5212.36328,,
27-07-2021,37276.03516,39406.94141,36441.72656,39406.94141,35097370560,7.524600347,0.055424287,2130.90625,2130.90625,,0,,,2965.21485,,
28-07-2021,39503.1875,40816.07031,38862.4375,39995.90625,38702404695,4.786430431,0.014945713,492.71875,492.71875,,0,,,1953.63281,,
29-07-2021,39995.45313,40593.07031,39352.05859,40008.42188,27167146027,3.057200923,0.000312923,12.96875,12.96875,,0,,,1241.01172,,
30-07-2021,40027.48438,42235.54688,38397.35547,42235.54688,33072782960,9.087585443,0.055666405,2208.0625,2208.0625,,0,,,3838.19141,,
31-07-2021,42196.30469,42231.44922,41110.83203,41626.19531,25802845343,2.653513461,-0.014427458,-570.109375,0,,-570.109375,,,1120.61719,,
01-08-2021,41460.84375,42541.67969,39540.94141,39974.89453,26688438115,7.053643161,-0.03966975,-1485.949219,0,,-1485.949219,,,3000.73828,,
02-08-2021,39907.26172,40419.17969,38746.34766,39201.94531,25595265436,4.138708511,-0.019335866,-705.316406,0,,-705.316406,,,1672.83203,,
03-08-2021,39178.40234,39750.03125,37782.05078,38152.98047,26189830450,4.950890372,-0.026757979,-1025.421875,0,,-1025.421875,,,1967.98047,,
04-08-2021,38213.33203,39952.29688,37589.16406,39747.50391,25372562724,5.914886013,0.041792893,1534.171875,1534.171875,,0,,,2363.13282,,
05-08-2021,39744.51563,41341.93359,37458.00391,40869.55469,35185031017,9.394649313,0.028229465,1125.039063,1125.039063,,0,,,3883.92968,,
